# Citizen Ledger — K-12 schools — COMPLETE LAYER EXPORT
# Source dataset: California Department of Education — SACS unaudited actuals, Current Expense of Education, and LCFF summary data
# Accounting basis: Unaudited actual expenditures as filed under the state's Standardized Account Code Structure (SACS); Current Expense of Education
# Gate tier: GATED TO THE CENT for school districts, against the Department of Education's published Current Expense of Education. County offices and charter schools are RECORDS ONLY — the Department excludes them from its per-pupil statistic and so does the Ledger
# Units: dollars; ADA in average daily attendance
# Measured as: UNAUDITED ACTUAL EXPENDITURES AS FILED UNDER THE STATE'S STANDARDIZED ACCOUNT CODE STRUCTURE (SACS) · DOLLARS · NOMINAL AS PUBLISHED · ALL SHIPPED YEARS · GATED TO THE CENT FOR SCHOOL DISTRICTS, AGAINST THE DEPARTMENT OF EDUCATION'S PUBLISHED CURRENT EXPENSE OF EDUCATION
# Data generated: 2026-07-25
# Exported: 2026-07-31
# Absent values: Empty cell = not published by the source. It is NOT zero. A real reported zero is written as 0.
# Licence: CC0 1.0 Universal (public domain). Cite freely; no permission needed.
# Stability: This file's SHAPE is not stable. The Ledger is actively developed: columns may be added, renamed or split as layers change. Pin a copy if you need reproducibility. The DATA is CC0 and that does not change.
# Schema: bulk/SCHEMA.md · Method: about.html · Findings: findings.html
# record_type distinguishes district / county-office / charter. Only district rows enter any per-pupil comparison; do not compute one across record types.
# revenue_tier states the tier of that row's revenue figures, which is NOT the same tier as the expenditure figures beside them.
# Function columns: exp_instruction_usd = Instruction; exp_instrRelated_usd = Instruction-related services; exp_pupilServices_usd = Pupil services; exp_ancillary_usd = Ancillary services; exp_community_usd = Community services; exp_enterprise_usd = Enterprise; exp_genAdmin_usd = General administration; exp_plant_usd = Plant services; exp_otherOutgo_usd = Other outgo
slug,record_type,name,county,district_type,cds,nces,fiscal_year,ada,current_expense_usd,ce_published_usd,revenue_tier,rev_lcffStateAid_usd,rev_propertyTaxes_usd,rev_lcffTransfers_usd,rev_otherState_usd,rev_localOther_usd,rev_federal_usd,exp_instruction_usd,exp_instrRelated_usd,exp_pupilServices_usd,exp_ancillary_usd,exp_community_usd,exp_enterprise_usd,exp_genAdmin_usd,exp_plant_usd,exp_otherOutgo_usd
alisal-union-elementary,district,Alisal Union Elementary,Monterey,Elementary,2765961,0601950,2022-23,7002.15,124088989.39,124088989.39,as-filed,96948506,14761975.3,,66702487.31,18300377.31,23968694.95,79246844.21,18448267.23,8680919.74,168262.51,,,8735538.29,8809157.41,
alisal-union-elementary,district,Alisal Union Elementary,Monterey,Elementary,2765961,0601950,2023-24,6967.65,159295899.01,159295899.01,as-filed,100393163.15,15198810.44,,34875573.66,28491904.18,23992533.88,105219938.48,24267001.34,10934003.09,189211.85,,1000024.4,6645071.99,11040647.86,
alisal-union-elementary,district,Alisal Union Elementary,Monterey,Elementary,2765961,0601950,2024-25,6884.58,156361939.6,156361939.6,as-filed,95182337.28,15267865.72,,47555881.34,36828600.37,16264965.93,103140995.17,22827697.67,13517299.87,199637.45,,572899.16,5714294.06,10389116.22,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2016-17,70.15,1025207.38,1025207.38,as-filed,846484,75558.28,,86461.58,20627.73,118013.99,581889.29,137473.73,79495.13,,,,115026.6,111322.63,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2017-18,79.45,987297.26,987297.26,as-filed,838252,82744.38,,63867.17,33611.36,128604.81,519484.74,147566.85,85295.4,,,,106159.13,128791.14,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2018-19,85.17,943077.58,943077.58,as-filed,919120,86953.73,,102208.58,28683.75,116670.62,565594.56,73325.6,86717.96,1787.57,,,91425.15,124226.74,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2019-20,78.9,1067274.21,1067274.21,as-filed,1018730,88856.41,,68023.49,83327.73,137758.67,564776.54,140021.45,92069.45,2338.82,,,124944.47,143123.48,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2020-21,78.9,1222366.45,1222366.45,as-filed,959439.99,93815.16,,131538.74,30727.11,320270.48,645955.72,138226.22,33711.35,,,,119942.49,284530.67,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2021-22,72.08,1583512.83,1583512.83,as-filed,1028441.17,106671.52,,191690.52,105684.26,331172.22,790070.55,145088.74,168112.01,,,,162085.56,318155.97,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2022-23,79.91,1408566.52,1408566.52,as-filed,1383231.48,113378.45,,861272.28,124300.73,265200.09,755519.45,114585.5,183893.64,11074.48,,,103384.82,240108.63,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2023-24,97.35,1735347.19,1735347.19,as-filed,1488854,126335.91,,2344809.98,219653.84,455410.38,1020211.44,123249.38,153575.51,12644.19,,,148941.97,276724.7,
allensworth-elementary,district,Allensworth Elementary,Tulare,Elementary,5471795,0601980,2024-25,105.47,2063450.31,2063450.31,as-filed,1603956,133846.4,,256951.17,267777.57,267491.5,1233304.99,151553.5,220819.78,381.4,,,140947.93,316442.71,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2016-17,315.07,4609104.97,4609104.97,as-filed,3573061,315834.36,-173784,427719.54,213724.76,624196.84,2725331.52,481707.4,255935.74,47571.79,,,551381,547177.52,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2017-18,306.87,4332418.41,4332418.41,as-filed,3620597,372109.74,-209404,365851.68,233902.51,533607.36,2763091.04,414212.08,137561.98,51134.67,,,421563.46,544855.18,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2018-19,301.57,4284673.95,4284673.95,as-filed,3823061,406067.08,-206852,556322.31,298045.17,530349.95,2663507.87,450809.67,165709.95,41387.78,,,447789.11,515469.57,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2019-20,310.99,4352402.72,4352402.72,as-filed,3949177,434906.34,17182,433308.56,260559.63,475958.96,2559439.4,648812.61,137486.37,44418.98,,,469342.15,492903.21,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2020-21,310.99,4870185.44,4870185.44,as-filed,3883450,542061.08,-273454,658636.42,200120.03,969552.86,2876648.13,625276.74,174438.03,20850.73,,,574659.12,598312.69,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2021-22,308.28,5771141.07,5771141.07,as-filed,4312739.6,572491.61,-374600,1301493.71,107937.62,2192392.17,3327918.01,833073.51,183105.33,48961,,,559815.81,818267.41,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2022-23,342.15,6179532.73,6179532.73,as-filed,4908946.24,632156.19,-350807,2292695.05,739002.9,1266387.95,3627161.34,744973.19,148791.63,72819.7,,,689064.54,896722.33,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2023-24,340.15,7534055.97,7534055.97,as-filed,5344243,714563.46,-497456,1372613.5,592932.86,1349292.35,4495179.78,637881.08,298630.24,128604.42,,,902523.29,1071237.16,
alpaugh-unified,district,Alpaugh Unified,Tulare,Unified,5471803,0602010,2024-25,331.02,7465342.36,7465342.36,as-filed,5264986,959208.37,-516670,3996902.14,519161.06,1019927.79,4570572.56,644856.03,393210.25,153441.19,,,948597.84,754664.49,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2016-17,77.17,2634968.71,2634968.71,as-filed,501450,1366223.4,,316309.46,279579.8,516575.12,1142532.22,478409.93,302555.38,7678.82,,,500811.39,202980.97,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2017-18,73.68,2555302.87,2555302.87,as-filed,497444,1416305.73,,372648.26,333755.54,473007.63,1076718.9,423048.87,194063.15,14427.46,,,563221,283823.49,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2018-19,74.47,3202880.16,3202880.16,as-filed,497052,1437363.36,,442094.05,375612.42,760766.19,1471879.8,466093.6,323362.54,13419.19,,,684277.67,243847.36,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2019-20,65.7,3107275.88,3107275.88,as-filed,499633,1421591.88,,298720.39,542725.93,695180.86,1525862.8,451425.18,319487.78,10626.07,,,501838.76,298035.29,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2020-21,68.7,3298640.23,3298640.23,as-filed,498432,1581207.71,0,305295.74,457364.5,790433.47,1682171.95,475743.71,298049.5,5256.36,,,504368.05,333050.66,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2021-22,55.5,3580241.81,3580241.81,as-filed,496398,1555849.16,,885324.34,366872.99,1072134.29,1589423.81,527876.8,361209.31,14980.83,,,695778.73,390972.33,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2022-23,53.68,3209958.29,3209958.29,as-filed,407859,1691001.54,0,598501.1,765618.09,1004270.23,1659843.87,283255.67,394417.14,15787.5,,,528638.52,328015.59,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2023-24,56.93,3393640.49,3393640.49,as-filed,493657.65,1730122.46,,436281.35,639172.6,1078234.91,1635994.83,333972.33,356214.1,6673.59,,,610318.21,450467.43,
alpine-county-unified,district,Alpine County Unified,Alpine,Unified,0261333,0602070,2024-25,51.56,3649869.58,3649869.58,as-filed,492024,1771433.04,0,620440.02,691519.64,1020379.23,1782931.54,381027.24,309970.65,11707.51,,,695026.05,469206.59,
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2016-17,1675.71,15273052.1,15273052.1,as-filed,8641641.99,4769110.61,23318,1565505.16,3263166.6,901563.28,9947338.31,1050293.8,1221254.91,,267253.84,,1377909.9,1366445.54,42555.8
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2017-18,1630.71,16012469.38,16012469.38,as-filed,8602707.25,4955303.49,,1383029.6,3751419.82,1180335.62,10112466.62,1245964.02,1384141.38,,224341.87,,1447784.85,1559272.64,38498
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2018-19,1551.54,16521570.63,16521570.63,as-filed,9018493.21,5173070.79,,2286503.01,3797543.27,1021518.84,10456919.49,1438233.73,1366212.88,,270743.77,,1534692.92,1435463.94,19303.9
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2019-20,1563.81,16077980.29,16077980.29,as-filed,8698745.83,5414087.48,91016,1523531.81,3796718.85,899234.05,9919646.67,1306337.09,1509121.41,,280711.55,,1355323.81,1672500.08,34339.68
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2020-21,1561.11,17575351.62,17575351.62,as-filed,8593129.96,5654719.26,100099,2142042.51,4208255.73,3195157.65,10948868.79,1249118.6,1251704.45,75,299749.57,,1545540.12,2280295.09,
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2021-22,1402.46,18532317.69,18532317.69,as-filed,8814135,5960157.5,113837,2421158.18,7238903.51,2316294.65,10872428.75,1329477.06,1949980.47,,373327.04,,1532262.62,2467989.08,6852.67
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2022-23,1356.39,21074041.55,21074041.55,as-filed,10103884,6542587.89,124745,4933419.56,4899296.88,2073196.67,11549532.97,1724021.37,2252268.93,,450312.48,,1854498.35,3243407.45,
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2023-24,1379.05,22857077.19,22857077.19,as-filed,10678624.39,6788350.61,129673,3809288.67,7460621.29,1872125.18,13597555.84,1969655.35,2164566.39,,415179.58,,2089088.35,2621031.68,
alpine-union-elementary,district,Alpine Union Elementary,San Diego,Elementary,3767967,0602100,2024-25,1332.5,22419858.42,22419858.42,as-filed,10051361.61,7028873.73,78225,4198950.22,4894976.5,1973075.78,12796921.91,2018617.37,2257199.91,,548663.43,,2070167.38,2728288.42,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2016-17,100.9,1138512.12,1138512.12,as-filed,457647,440944.94,-857,90850.13,102077.43,94345.01,666079.79,121022.87,29787.6,,,,149067.47,172554.39,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2017-18,101.83,1267264.54,1267264.54,as-filed,473506,469576.17,7894.61,131765.58,121470.38,101401.28,692285.91,156485.83,35033.06,,,,155548.3,227911.44,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2018-19,95.51,1462967.89,1462967.89,as-filed,527849,493658.72,12898.8,148647.71,90798.42,104520.9,874389.4,184097.23,18277.66,,,,179428.24,206775.36,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2019-20,93.85,1231118.5,1231118.5,as-filed,488055,534010.85,14640,108455.21,91670.7,129783.47,716557.69,162951.49,17250.06,,,,172742.01,161617.25,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2020-21,93.85,1305680.27,1305680.27,as-filed,481858,541373.49,9731,136803,103235.29,167707.44,767951.79,177397.4,17693.52,,,,179838.17,162799.39,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2021-22,75.82,1514903.09,1514903.09,as-filed,476378,575416.42,4259,248989.86,89467.69,177560.03,817532.62,174570.01,24321.26,,,,333463.54,165015.66,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2022-23,79,1578499.03,1578499.03,as-filed,642848,618779.13,7830,256628.83,347464.87,200768.41,1040689.3,158205.98,75945,,,,106739.18,196919.57,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2023-24,85.98,1663369.02,1663369.02,as-filed,711649.66,637158.05,13018.98,303100.42,284451.54,228566.68,934531,202191.42,65337,,,,266340.78,194968.82,
alta-dutch-flat-union-elementary,district,Alta-Dutch Flat Union Elementary,Placer,Elementary,3166779,0602250,2024-25,93.03,1764962.18,1764962.18,as-filed,693496.02,658913.48,21101,177065.14,390800.73,371907.77,1052020.38,233364.43,31415.37,,,,225599.6,222562.4,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2016-17,5754.97,53919320.49,53919320.49,as-filed,38232470,7746584.12,0,4997124.01,9525744.83,2698238.54,35528451.82,5686088.74,2826816.52,,1616727.59,,3228861.57,5032374.25,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2017-18,5782.29,55514448.78,55514448.78,as-filed,38979145,8115012.79,,4971983.07,10777679.77,2670724.75,36472598.21,6061793.92,3020234.08,,1844634.94,,3169386.03,4945801.6,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2018-19,5823.2,59972734.08,59972734.08,as-filed,42296095,8474545.45,0,5883432.07,13321493.19,2886749.93,39455913.53,6660626.61,3431307.93,,2035893.9,,3391277.53,4997714.58,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2019-20,5816.21,63758559.39,63758559.39,as-filed,43775350,8672577.34,,6022689.01,12348460.38,2884698.91,41478728.6,7183012.05,3976027.58,,2088432.01,,3782230.79,5250128.36,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2020-21,5816.21,66909134.75,66909134.75,as-filed,43301360,9021516.21,,7550730.1,9429079.28,8212373.79,44568482.7,7597419.36,3722651.77,,1628027.99,,4262178.68,5130374.25,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2021-22,5140.18,68942990.16,68942990.16,as-filed,45545229.04,9236723.96,,14333859.58,10508165.98,6046228.35,43784728.68,8005473.16,4704713.6,,2177943.59,,4251163.7,6018967.43,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2022-23,5211.59,77711928.24,77711928.24,as-filed,50547906.96,9955787.4,,40729829.6,14221204.6,4965277.36,48587857.71,8446163.97,5730843.14,,3161388.6,,4828953.08,6956721.74,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2023-24,5309.9,82060879.09,82060879.09,as-filed,53003950,10317494.64,,12530600.83,13337583.49,8028442.51,49548839.64,8408289.47,6710678.84,,4082549.24,,5538288.05,7772233.85,
alta-loma-elementary,district,Alta Loma Elementary,San Bernardino,Elementary,3667595,0602160,2024-25,5327.88,82896721.94,82896721.94,as-filed,52379257,10488446.42,,12741029.08,15119128.41,4549742.69,49654675.96,8201069.66,6552059.44,,4364989.62,,5558947.3,8564979.96,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2016-17,536.35,6084277.23,6084277.23,as-filed,5271471,179741.13,,583103.83,29371.03,993725.79,4081215.48,701662.74,231726.6,18889.86,,,575886.31,474896.24,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2017-18,541.95,6186757.42,6186757.42,as-filed,5329733,192158.81,,663334.38,29478.27,1010533.24,4095533.26,685876.06,155888.68,18579.89,,,652676.67,578202.86,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2018-19,549.81,6791438.42,6791438.42,as-filed,5814095,201709.96,,983599.46,136323.65,987785.16,4648839.23,685439.45,121377.16,5804.96,,,683455.88,646521.74,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2019-20,503.34,6835373.25,6835373.25,as-filed,6350360,211814.89,-130946,1361133.56,455042.41,1030114.47,4736102.14,704418.09,16960.33,24827.73,,,613411.3,739653.66,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2020-21,503.34,7207213.37,7207213.37,as-filed,5516123.01,236505.54,-151041,3022231.68,318676.75,1890656.84,4456613.3,901575.62,166874.96,,,,725022.64,957126.85,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2021-22,477.69,8124294.23,8124294.23,as-filed,6212799.19,244906.35,-166353,1489495.7,284295.62,2908995.19,5363975.73,788431.77,289371.16,12640.14,,,786394.9,883480.53,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2022-23,467.11,7986709.62,7986709.62,as-filed,6777704.31,259794.48,-179165,3283046.31,708083.66,1949029.04,4821211.33,947134.39,306669.82,13769.51,,,902450.98,995473.59,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2023-24,481.29,9184976.71,9184976.71,as-filed,7313651,309875.57,-217866,7561277.9,1223567.63,2623047.82,5360462.91,1235142.27,316290.34,262511.23,,,822465.82,1188104.14,
alta-vista-elementary,district,Alta Vista Elementary,Tulare,Elementary,5471811,0602220,2024-25,504.71,9495983.64,9495983.64,as-filed,7754980,313133.06,-242112,1821790.87,1564553,1478609.77,6036420.93,875605.69,433378.07,19119.03,,,1058676.55,1072783.37,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2016-17,10115.59,134701262.42,134701262.42,as-filed,72942614,41910272.1,-8806950,13085449.99,35390159.44,14254636.86,91451531.85,11571629.6,9833986.42,141193.73,,,9708335.54,11994585.28,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2017-18,9694.7,142018690.47,142018690.47,as-filed,70052193.29,43885157.71,-9165621,15273984.41,38557018.77,13304609.38,90903387.66,12440829.34,10285914.03,2994083.66,,42088.29,11686176.47,13666211.02,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2018-19,9260.91,143771496.03,143771496.03,as-filed,75316093.88,39321659.83,-8341429,22091389.9,36850682.91,13697931.74,90965933.21,13616174.18,11360516.97,3147437.76,,54592.06,11176488.03,13450353.82,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2019-20,8788.31,133119520.73,133119520.73,as-filed,77765523.33,34257488.5,-7298108,16241635.77,35863640.67,12507412.38,88072237.3,12742935.64,10053896.11,306177.48,,32160.7,9567808,12344305.5,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2020-21,8788.31,133075353.16,133075353.16,as-filed,76063561.45,30007399.5,-7003386.54,22662934.02,38145471.68,27736817.22,88136446.11,12156441.52,10082989.82,317430.73,,,9637557.31,12744487.67,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2021-22,7606.12,138570728.98,138570728.98,as-filed,83749824.48,28723665.01,-6309053.22,26017783.28,35626148.83,24103145.65,87242285.02,12025771.76,15838448.6,446362.51,,0,9265042.31,13752818.78,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2022-23,6982.9,152086580.54,152086580.54,as-filed,86337021.17,37463806.4,-8636608,49055564.35,46117664.91,22127534.63,94345683.67,14410117.22,16910789.53,485253.95,,,11378409.17,14556327,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2023-24,7074.39,169288628.15,169288628.15,as-filed,86463538.4,34503681.17,-8639174,35305441.48,55909889.15,27847287.23,105926870.08,15843946.25,19424464.94,782589.55,,,12226257,15084500.33,
alum-rock-union-elementary,district,Alum Rock Union Elementary,Santa Clara,Elementary,4369369,0602310,2024-25,6891.21,170297121.23,170297121.23,as-filed,80924266,35992360.9,-9525619,46741828.91,55474965.81,13401247.62,105563141.58,15833290.08,20445583.89,953005.66,,,12051767.46,15450332.56,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2016-17,363.77,3778662.59,3778662.59,as-filed,2310505,1079038.44,,367690.66,122964.94,399660.93,2373204.79,292969.11,242661.73,,,,433045.68,436781.28,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2017-18,386.29,3893255.03,3893255.03,as-filed,2464817,1134360.21,0,331004.15,140267.54,401648.44,2361592.58,312577.63,324956.17,,,,474738.09,419390.56,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2018-19,388.31,4123469.22,4123469.22,as-filed,2655473,1197635.51,0,326094.2,139052.94,402948.98,2601929.55,293901.08,324376.86,,,,482793.76,420467.97,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2019-20,368.26,4300297.66,4300297.66,as-filed,2787306,1202626.77,0,317779.04,142797.67,336255.88,2727807.44,309374.56,301269.65,,,,495035.48,466810.53,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2020-21,369.46,4563057.97,4563057.97,as-filed,2515328,1316471.87,,560489.84,148727.28,654804.21,2976720.48,378754.81,259554.59,,,,497974.32,450053.77,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2021-22,364.2,5022551.3,5022551.3,as-filed,2705373,1358475.19,-3620,612997.53,272402.27,562147.98,3157964.37,427517.65,351110.91,,,,518684.85,567273.52,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2022-23,372.4,5425792.94,5425792.94,as-filed,3432165,1357298.87,-221,1700537.62,163470.85,889175.39,3396903.17,454051.79,399121.29,,,,585165.13,590551.56,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2023-24,367.13,6475260.66,6475260.66,as-filed,3787573,1383538.95,-3634,1078049.03,192188.27,1277908.99,4116258.2,497471.07,473889.29,,,,649778.06,737864.04,
alview-dairyland-union-elementary,district,Alview-Dairyland Union Elementary,Madera,Elementary,2065177,0602360,2024-25,383.65,6598180.65,6598180.65,as-filed,4037084,1401962.16,-85,1036691.69,333597.96,582458.21,4144602.75,515337.4,541622,,,,645135.74,751482.76,
